Folio;Nombre del Articulo;Descripcion;Precio;Cantidad;Fecha de Compra;Monto;Impuesto;total_venta
SEL-10340;Monitor Curvo 27';Resolución 2K 144Hz;5926.42;2;02/05/2024;11852.84;1896.45;11852.84
SEL-12103;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1827.38;4;01/04/2024;7309.52;1169.52;7309.52
SEL-10834;Lámpara LED Escritorio;3 niveles de temperatura de color;6447.65;3;11/10/2023;19342.95;3094.87;19342.949999999997
SEL-11072;Batería Portátil;20000mAh carga rápida;2701.67;3;11/03/2023;8105.01;1296.8;8105.01
SEL-11840;Silla de Oficina;Soporte lumbar ajustable;2174.51;4;23/06/2023;8698.04;1391.69;8698.04
SEL-12085;Silla de Oficina;Soporte lumbar ajustable;1635.84;3;30/03/2024;4907.52;785.2;4907.5199999999995
SEL-11243;Batería Portátil;20000mAh carga rápida;1219.3;1;17/01/2024;1219.3;195.09;1219.3
SEL-10477;Lámpara LED Escritorio;3 niveles de temperatura de color;7126.04;3;27/02/2023;21378.12;3420.5;21378.12
SEL-10492;Cafetera Espresso;Presión 15 bares automática;7659.92;5;12/01/2024;38299.6;6127.94;38299.6
SEL-10025;Silla de Oficina;Soporte lumbar ajustable;0.0;1;13/01/2023;0.0;0.0;0.0
SEL-10218;Cafetera Espresso;Presión 15 bares automática;6061.9;4;14/06/2023;24247.6;3879.62;24247.6
SEL-11058;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3741.25;3;16/08/2023;11223.75;1795.8;11223.75
SEL-12098;Batería Portátil;20000mAh carga rápida;7039.59;1;07/05/2024;7039.59;1126.33;7039.59
SEL-10995;Monitor Curvo 27';Resolución 2K 144Hz;7056.78;1;14/12/2023;7056.78;1129.08;7056.78
SEL-11368;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6525.83;5;02/02/2024;32629.15;5220.66;32629.15
SEL-10809;Monitor Curvo 27';Resolución 2K 144Hz;7902.56;3;01/05/2024;23707.68;3793.23;23707.68
SEL-11606;Lámpara LED Escritorio;3 niveles de temperatura de color;2630.21;1;16/01/2024;2630.21;420.83;2630.21
SEL-12422;Monitor Curvo 27';Resolución 2K 144Hz;6651.29;5;29/02/2024;33256.45;5321.03;33256.45
SEL-11320;Monitor Curvo 27';Resolución 2K 144Hz;1599.21;5;01/11/2023;7996.05;1279.37;7996.05
SEL-12245;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1890.1;4;01/05/2024;7560.4;1209.66;7560.4
SEL-10744;Batería Portátil;20000mAh carga rápida;4022.19;1;22/12/2023;4022.19;643.55;4022.19
SEL-11379;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;5329.04;5;27/07/2023;26645.2;4263.23;26645.2
SEL-10281;Cafetera Espresso;Presión 15 bares automática;7682.78;4;21/04/2023;30731.12;4916.98;30731.12
SEL-11905;Silla de Oficina;Soporte lumbar ajustable;6214.05;3;02/06/2023;18642.15;2982.74;18642.15
SEL-11271;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;2060.73;4;19/08/2023;8242.92;1318.87;8242.92
SEL-10919;Batería Portátil;20000mAh carga rápida;1845.01;4;15/03/2023;7380.04;1180.81;7380.04
SEL-11424;Lámpara LED Escritorio;3 niveles de temperatura de color;2761.41;2;01/10/2023;5522.82;883.65;5522.82
SEL-10769;Monitor Curvo 27';Resolución 2K 144Hz;1561.15;4;03/06/2023;6244.6;999.14;6244.6
SEL-11462;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;7632.49;2;11/06/2023;15264.98;2442.4;15264.98
SEL-10587;Mochila Porta Laptop;Impermeable con puerto USB;4185.71;3;29/08/2023;12557.13;2009.14;12557.130000000001
SEL-12053;Teclado Inalámbrico;Teclas silenciosas español;6352.43;2;30/01/2023;12704.86;2032.78;12704.86
SEL-10087;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;0.0;3;25/04/2024;0.0;0.0;0.0
SEL-10734;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;2861.16;5;13/04/2023;14305.8;2288.93;14305.8
SEL-11151;Monitor Curvo 27';Resolución 2K 144Hz;7992.76;3;21/04/2023;23978.28;3836.52;23978.28
SEL-11102;Teclado Inalámbrico;Teclas silenciosas español;4433.49;4;14/07/2023;17733.96;2837.43;17733.96
SEL-10661;Smartphone X;Pantalla OLED 6.5 pulgadas;3104.61;5;15/02/2023;15523.05;2483.69;15523.050000000001
SEL-10368;Monitor Curvo 27';Resolución 2K 144Hz;3482.77;2;22/11/2023;6965.54;1114.49;6965.54
SEL-10676;Mochila Porta Laptop;Impermeable con puerto USB;5111.85;2;03/10/2023;10223.7;1635.79;10223.7
SEL-11175;Teclado Inalámbrico;Teclas silenciosas español;2887.41;5;24/03/2024;14437.05;2309.93;14437.05
SEL-10172;Monitor Curvo 27';Resolución 2K 144Hz;7392.34;4;25/07/2023;29569.36;4731.1;29569.36
SEL-11722;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;207.7;1;23/01/2023;207.7;33.23;207.7
SEL-12388;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;330.28;3;25/01/2024;990.84;158.53;990.8399999999999
SEL-12399;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1626.85;5;18/01/2024;8134.25;1301.48;8134.25
SEL-11733;Mochila Porta Laptop;Impermeable con puerto USB;874.09;5;15/04/2023;4370.45;699.27;4370.45
SEL-10106;Lámpara LED Escritorio;3 niveles de temperatura de color;628.43;1;07/12/2023;628.43;100.55;628.43
SEL-12438;Cafetera Espresso;Presión 15 bares automática;7653.41;2;24/08/2023;15306.82;2449.09;15306.82
SEL-11167;Lámpara LED Escritorio;3 niveles de temperatura de color;5892.89;2;01/10/2023;11785.78;1885.72;11785.78
SEL-11618;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;2841.69;3;19/01/2024;8525.07;1364.01;8525.07
SEL-11333;Lámpara LED Escritorio;3 niveles de temperatura de color;2178.17;3;03/02/2024;6534.51;1045.52;6534.51
SEL-10199;Mochila Porta Laptop;Impermeable con puerto USB;746.71;5;11/12/2023;3733.55;597.37;3733.55
SEL-10594;Batería Portátil;20000mAh carga rápida;2125.62;5;30/08/2023;10628.1;1700.5;10628.099999999999
SEL-11774;Teclado Inalámbrico;Teclas silenciosas español;2527.94;1;15/05/2024;2527.94;404.47;2527.94
SEL-10357;Teclado Inalámbrico;Teclas silenciosas español;335.27;4;29/04/2024;1341.08;214.57;1341.08
SEL-11278;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5228.36;5;13/12/2023;26141.8;4182.69;26141.8
SEL-11849;Batería Portátil;20000mAh carga rápida;261.35;5;03/07/2023;1306.75;209.08;1306.75
SEL-10741;Smartphone X;Pantalla OLED 6.5 pulgadas;5822.39;3;09/06/2023;17467.17;2794.75;17467.170000000002
SEL-12196;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;6965.37;4;01/05/2024;27861.48;4457.84;27861.48
SEL-12069;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7000.6;2;05/09/2023;14001.2;2240.19;14001.2
SEL-10410;Teclado Inalámbrico;Teclas silenciosas español;2198.08;5;21/02/2023;10990.4;1758.46;10990.4
SEL-11341;Batería Portátil;20000mAh carga rápida;6613.05;5;14/03/2023;33065.25;5290.44;33065.25
SEL-11156;Lámpara LED Escritorio;3 niveles de temperatura de color;684.49;1;27/02/2024;684.49;109.52;684.49
SEL-10465;Lámpara LED Escritorio;3 niveles de temperatura de color;1571.01;4;03/05/2024;6284.04;1005.45;6284.04
SEL-10250;Batería Portátil;20000mAh carga rápida;6737.87;2;27/06/2023;13475.74;2156.12;13475.74
SEL-10043;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;0.0;1;26/01/2024;0.0;0.0;0.0
SEL-10405;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;5629.9;1;02/08/2023;5629.9;900.78;5629.9
SEL-10320;Silla de Oficina;Soporte lumbar ajustable;942.48;4;21/12/2023;3769.92;603.19;3769.92
SEL-11042;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6645.45;5;02/07/2023;33227.25;5316.36;33227.25
SEL-10588;Silla de Oficina;Soporte lumbar ajustable;1096.23;3;22/11/2023;3288.69;526.19;3288.69
SEL-12307;Cafetera Espresso;Presión 15 bares automática;223.37;1;17/01/2024;223.37;35.74;223.37
SEL-10841;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5902.4;3;24/03/2023;17707.2;2833.15;17707.199999999997
SEL-11693;Batería Portátil;20000mAh carga rápida;1481.21;2;04/05/2023;2962.42;473.99;2962.42
SEL-11788;Lámpara LED Escritorio;3 niveles de temperatura de color;6464.92;3;02/04/2024;19394.76;3103.16;19394.760000000002
SEL-10975;Lámpara LED Escritorio;3 niveles de temperatura de color;2956.09;5;12/02/2023;14780.45;2364.87;14780.45
SEL-11974;Cafetera Espresso;Presión 15 bares automática;4127.86;3;14/11/2023;12383.58;1981.37;12383.579999999998
SEL-10766;Batería Portátil;20000mAh carga rápida;6743.57;4;04/12/2023;26974.28;4315.88;26974.28
SEL-10233;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6033.45;2;21/10/2023;12066.9;1930.7;12066.9
SEL-11370;Mochila Porta Laptop;Impermeable con puerto USB;2689.36;5;05/02/2023;13446.8;2151.49;13446.800000000001
SEL-10342;Monitor Curvo 27';Resolución 2K 144Hz;5976.29;5;16/01/2023;29881.45;4781.03;29881.45
SEL-10539;Teclado Inalámbrico;Teclas silenciosas español;5399.77;2;31/01/2023;10799.54;1727.93;10799.54
SEL-10892;Cafetera Espresso;Presión 15 bares automática;3025.53;5;20/02/2023;15127.65;2420.42;15127.650000000001
SEL-10240;Silla de Oficina;Soporte lumbar ajustable;7528.85;5;04/01/2024;37644.25;6023.08;37644.25
SEL-11123;Monitor Curvo 27';Resolución 2K 144Hz;2457.42;1;21/01/2024;2457.42;393.19;2457.42
SEL-10226;Lámpara LED Escritorio;3 niveles de temperatura de color;5584.09;3;13/09/2023;16752.27;2680.36;16752.27
SEL-10776;Monitor Curvo 27';Resolución 2K 144Hz;5000.5;5;02/04/2023;25002.5;4000.4;25002.5
SEL-12139;Mochila Porta Laptop;Impermeable con puerto USB;5791.13;2;02/02/2023;11582.26;1853.16;11582.26
SEL-10799;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;3213.4;3;16/05/2023;9640.2;1542.43;9640.2
SEL-10755;Silla de Oficina;Soporte lumbar ajustable;2163.48;5;22/10/2023;10817.4;1730.78;10817.4
SEL-12004;Lámpara LED Escritorio;3 niveles de temperatura de color;4035.59;2;15/06/2023;8071.18;1291.39;8071.18
SEL-10623;Teclado Inalámbrico;Teclas silenciosas español;7804.35;2;26/02/2024;15608.7;2497.39;15608.7
SEL-11512;Cafetera Espresso;Presión 15 bares automática;4052.07;5;28/03/2024;20260.35;3241.66;20260.350000000002
SEL-11597;Lámpara LED Escritorio;3 niveles de temperatura de color;3573.17;3;05/05/2024;10719.51;1715.12;10719.51
SEL-12087;Lámpara LED Escritorio;3 niveles de temperatura de color;2789.78;4;17/03/2023;11159.12;1785.46;11159.12
SEL-10468;Cafetera Espresso;Presión 15 bares automática;6704.02;5;26/05/2023;33520.1;5363.22;33520.100000000006
SEL-11663;Lámpara LED Escritorio;3 niveles de temperatura de color;2728.82;5;08/05/2024;13644.1;2183.06;13644.1
SEL-11523;Lámpara LED Escritorio;3 niveles de temperatura de color;596.28;1;15/02/2024;596.28;95.4;596.28
SEL-12293;Lámpara LED Escritorio;3 niveles de temperatura de color;211.74;1;08/02/2023;211.74;33.88;211.74
SEL-10767;Smartphone X;Pantalla OLED 6.5 pulgadas;7968.12;4;14/07/2023;31872.48;5099.6;31872.48
SEL-11738;Silla de Oficina;Soporte lumbar ajustable;4098.07;5;02/05/2023;20490.35;3278.46;20490.35
SEL-10815;Smartphone X;Pantalla OLED 6.5 pulgadas;7147.59;4;13/01/2024;28590.36;4574.46;28590.36
SEL-11369;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;4569.51;2;05/12/2023;9139.02;1462.24;9139.02
SEL-11851;Lámpara LED Escritorio;3 niveles de temperatura de color;5664.82;1;04/06/2023;5664.82;906.37;5664.82
SEL-10651;Silla de Oficina;Soporte lumbar ajustable;7928.82;2;01/05/2024;15857.64;2537.22;15857.64
SEL-12014;Mochila Porta Laptop;Impermeable con puerto USB;5638.82;2;28/04/2024;11277.64;1804.42;11277.64
SEL-12106;Batería Portátil;20000mAh carga rápida;1377.94;2;30/04/2024;2755.88;440.94;2755.88
SEL-10151;Cafetera Espresso;Presión 15 bares automática;2811.76;1;17/05/2023;2811.76;449.88;2811.76
SEL-11933;Monitor Curvo 27';Resolución 2K 144Hz;4168.86;2;20/01/2024;8337.72;1334.04;8337.72
SEL-10972;Lámpara LED Escritorio;3 niveles de temperatura de color;2704.83;5;08/10/2023;13524.15;2163.86;13524.15
SEL-10993;Mochila Porta Laptop;Impermeable con puerto USB;2929.91;4;09/10/2023;11719.64;1875.14;11719.64
SEL-12423;Cafetera Espresso;Presión 15 bares automática;3129.34;2;15/06/2023;6258.68;1001.39;6258.68
SEL-10934;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;4371.71;3;11/12/2023;13115.13;2098.42;13115.130000000001
SEL-10754;Smartphone X;Pantalla OLED 6.5 pulgadas;6107.0;5;03/12/2023;30535.0;4885.6;30535.0
SEL-12138;Teclado Inalámbrico;Teclas silenciosas español;4004.99;3;08/09/2023;12014.97;1922.4;12014.97
SEL-11327;Teclado Inalámbrico;Teclas silenciosas español;3950.11;5;18/04/2024;19750.55;3160.09;19750.55
SEL-12025;Monitor Curvo 27';Resolución 2K 144Hz;684.7;3;03/07/2023;2054.1;328.66;2054.1000000000004
SEL-10428;Silla de Oficina;Soporte lumbar ajustable;5012.01;4;16/01/2023;20048.04;3207.69;20048.04
SEL-11796;Cafetera Espresso;Presión 15 bares automática;5218.19;3;27/07/2023;15654.57;2504.73;15654.57
SEL-11607;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;1510.36;4;19/03/2023;6041.44;966.63;6041.44
SEL-10546;Monitor Curvo 27';Resolución 2K 144Hz;3595.55;5;22/03/2023;17977.75;2876.44;17977.75
SEL-12282;Batería Portátil;20000mAh carga rápida;5503.63;5;05/06/2023;27518.15;4402.9;27518.15
SEL-10652;Monitor Curvo 27';Resolución 2K 144Hz;2495.53;5;07/05/2023;12477.65;1996.42;12477.650000000001
SEL-11885;Smartphone X;Pantalla OLED 6.5 pulgadas;5633.57;3;10/03/2024;16900.71;2704.11;16900.71
SEL-11781;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;6010.66;4;06/08/2023;24042.64;3846.82;24042.64
SEL-10389;Monitor Curvo 27';Resolución 2K 144Hz;1520.35;4;20/12/2023;6081.4;973.02;6081.4
SEL-11528;Mochila Porta Laptop;Impermeable con puerto USB;4056.71;3;18/12/2023;12170.13;1947.22;12170.130000000001
SEL-10647;Mochila Porta Laptop;Impermeable con puerto USB;384.42;4;20/02/2024;1537.68;246.03;1537.68
SEL-11203;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;6194.32;4;28/09/2023;24777.28;3964.36;24777.28
SEL-12385;Lámpara LED Escritorio;3 niveles de temperatura de color;1083.62;5;13/11/2023;5418.1;866.9;5418.099999999999
SEL-10887;Teclado Inalámbrico;Teclas silenciosas español;7322.8;5;04/05/2024;36614.0;5858.24;36614.0
SEL-12126;Cafetera Espresso;Presión 15 bares automática;7016.21;5;16/12/2023;35081.05;5612.97;35081.05
SEL-10448;Smartphone X;Pantalla OLED 6.5 pulgadas;4219.99;1;13/03/2024;4219.99;675.2;4219.99
SEL-10142;Silla de Oficina;Soporte lumbar ajustable;4239.83;1;09/10/2023;4239.83;678.37;4239.83
SEL-11806;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;2210.69;1;06/08/2023;2210.69;353.71;2210.69
SEL-10913;Monitor Curvo 27';Resolución 2K 144Hz;7831.6;2;18/01/2024;15663.2;2506.11;15663.2
SEL-10523;Cafetera Espresso;Presión 15 bares automática;6419.81;3;16/11/2023;19259.43;3081.51;19259.43
SEL-12308;Silla de Oficina;Soporte lumbar ajustable;4883.36;5;03/12/2023;24416.8;3906.69;24416.8
SEL-10532;Batería Portátil;20000mAh carga rápida;3013.94;3;22/09/2023;9041.82;1446.69;9041.82
SEL-10896;Monitor Curvo 27';Resolución 2K 144Hz;1508.94;3;13/04/2024;4526.82;724.29;4526.82
SEL-12009;Lámpara LED Escritorio;3 niveles de temperatura de color;2778.53;2;08/11/2023;5557.06;889.13;5557.06
SEL-12163;Smartphone X;Pantalla OLED 6.5 pulgadas;6958.11;3;24/12/2023;20874.33;3339.89;20874.329999999998
SEL-12272;Mochila Porta Laptop;Impermeable con puerto USB;1160.65;4;21/12/2023;4642.6;742.82;4642.6
SEL-11672;Smartphone X;Pantalla OLED 6.5 pulgadas;6165.94;1;14/12/2023;6165.94;986.55;6165.94
SEL-12426;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;4938.26;2;14/08/2023;9876.52;1580.24;9876.52
SEL-12332;Batería Portátil;20000mAh carga rápida;3800.0;3;16/04/2024;11400.0;1824.0;11400.0
SEL-10762;Cafetera Espresso;Presión 15 bares automática;2993.33;4;01/11/2023;11973.32;1915.73;11973.32
SEL-10315;Mochila Porta Laptop;Impermeable con puerto USB;655.97;1;17/01/2023;655.97;104.96;655.97
SEL-12421;Smartphone X;Pantalla OLED 6.5 pulgadas;2627.19;4;23/12/2023;10508.76;1681.4;10508.76
SEL-12010;Monitor Curvo 27';Resolución 2K 144Hz;4941.51;1;10/07/2023;4941.51;790.64;4941.51
SEL-11624;Mochila Porta Laptop;Impermeable con puerto USB;2967.47;3;06/02/2023;8902.41;1424.39;8902.41
SEL-10906;Smartphone X;Pantalla OLED 6.5 pulgadas;5769.47;5;31/08/2023;28847.35;4615.58;28847.350000000002
SEL-11323;Silla de Oficina;Soporte lumbar ajustable;7502.06;3;28/03/2024;22506.18;3600.99;22506.18
SEL-10186;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6752.97;5;24/07/2023;33764.85;5402.38;33764.85
SEL-11319;Batería Portátil;20000mAh carga rápida;5976.11;4;12/11/2023;23904.44;3824.71;23904.44
SEL-11235;Monitor Curvo 27';Resolución 2K 144Hz;2341.03;1;15/10/2023;2341.03;374.56;2341.03
SEL-12129;Cafetera Espresso;Presión 15 bares automática;824.88;3;24/02/2023;2474.64;395.94;2474.64
SEL-10665;Batería Portátil;20000mAh carga rápida;922.72;5;11/05/2024;4613.6;738.18;4613.6
SEL-11612;Silla de Oficina;Soporte lumbar ajustable;333.99;1;19/07/2023;333.99;53.44;333.99
SEL-10174;Teclado Inalámbrico;Teclas silenciosas español;5811.61;4;24/04/2024;23246.44;3719.43;23246.44
SEL-10256;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5327.14;1;25/10/2023;5327.14;852.34;5327.14
SEL-12429;Cafetera Espresso;Presión 15 bares automática;3090.26;3;05/01/2024;9270.78;1483.32;9270.78
SEL-12288;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1357.71;5;06/04/2024;6788.55;1086.17;6788.55
SEL-10285;Cafetera Espresso;Presión 15 bares automática;4046.24;3;13/03/2024;12138.72;1942.2;12138.72
SEL-10305;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;2440.57;5;13/12/2023;12202.85;1952.46;12202.85
SEL-11666;Mochila Porta Laptop;Impermeable con puerto USB;7646.99;1;11/05/2024;7646.99;1223.52;7646.99
SEL-10424;Mochila Porta Laptop;Impermeable con puerto USB;1558.3;3;31/03/2023;4674.9;747.98;4674.9
SEL-10711;Silla de Oficina;Soporte lumbar ajustable;3137.48;4;24/02/2024;12549.92;2007.99;12549.92
SEL-10681;Monitor Curvo 27';Resolución 2K 144Hz;5450.12;2;25/04/2024;10900.24;1744.04;10900.24
SEL-12122;Batería Portátil;20000mAh carga rápida;6054.16;2;16/12/2023;12108.32;1937.33;12108.32
SEL-10903;Batería Portátil;20000mAh carga rápida;4807.15;4;16/07/2023;19228.6;3076.58;19228.6
SEL-10450;Silla de Oficina;Soporte lumbar ajustable;3876.94;4;25/02/2024;15507.76;2481.24;15507.76
SEL-12161;Silla de Oficina;Soporte lumbar ajustable;4010.96;5;25/04/2024;20054.8;3208.77;20054.8
SEL-10579;Batería Portátil;20000mAh carga rápida;7334.79;4;27/02/2024;29339.16;4694.27;29339.16
SEL-10727;Lámpara LED Escritorio;3 niveles de temperatura de color;1256.5;4;16/05/2023;5026.0;804.16;5026.0
SEL-10123;Monitor Curvo 27';Resolución 2K 144Hz;1809.5;3;06/05/2024;5428.5;868.56;5428.5
SEL-12061;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7134.12;3;17/12/2023;21402.36;3424.38;21402.36
SEL-10845;Mochila Porta Laptop;Impermeable con puerto USB;3356.15;4;04/04/2024;13424.6;2147.94;13424.6
SEL-11591;Teclado Inalámbrico;Teclas silenciosas español;2828.55;1;29/07/2023;2828.55;452.57;2828.55
SEL-10895;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6301.9;2;08/11/2023;12603.8;2016.61;12603.8
SEL-12211;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6664.99;4;17/03/2024;26659.96;4265.59;26659.96
SEL-11786;Lámpara LED Escritorio;3 niveles de temperatura de color;3978.37;4;21/04/2023;15913.48;2546.16;15913.48
SEL-10930;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;5193.34;1;29/02/2024;5193.34;830.93;5193.34
SEL-11839;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3976.78;1;24/05/2023;3976.78;636.28;3976.78
SEL-12389;Monitor Curvo 27';Resolución 2K 144Hz;3097.12;4;08/04/2024;12388.48;1982.16;12388.48
SEL-10419;Monitor Curvo 27';Resolución 2K 144Hz;7200.35;2;12/05/2023;14400.7;2304.11;14400.7
SEL-11558;Smartphone X;Pantalla OLED 6.5 pulgadas;6380.04;2;30/04/2023;12760.08;2041.61;12760.08
SEL-11305;Silla de Oficina;Soporte lumbar ajustable;7546.89;1;23/01/2024;7546.89;1207.5;7546.89
SEL-10825;Lámpara LED Escritorio;3 niveles de temperatura de color;3373.65;2;19/10/2023;6747.3;1079.57;6747.3
SEL-10890;Monitor Curvo 27';Resolución 2K 144Hz;5088.06;4;19/08/2023;20352.24;3256.36;20352.24
SEL-12135;Batería Portátil;20000mAh carga rápida;3026.03;5;15/02/2023;15130.15;2420.82;15130.150000000001
SEL-10901;Batería Portátil;20000mAh carga rápida;1500.61;4;07/02/2023;6002.44;960.39;6002.44
SEL-10143;Cafetera Espresso;Presión 15 bares automática;2436.95;5;03/04/2024;12184.75;1949.56;12184.75
SEL-11664;Teclado Inalámbrico;Teclas silenciosas español;2231.24;4;04/06/2023;8924.96;1427.99;8924.96
SEL-10699;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3392.09;5;28/01/2023;16960.45;2713.67;16960.45
SEL-11251;Mochila Porta Laptop;Impermeable con puerto USB;3979.23;1;08/11/2023;3979.23;636.68;3979.23
SEL-10114;Teclado Inalámbrico;Teclas silenciosas español;429.58;3;20/03/2024;1288.74;206.2;1288.74
SEL-12285;Mochila Porta Laptop;Impermeable con puerto USB;6314.09;1;16/04/2023;6314.09;1010.25;6314.09
SEL-10178;Mochila Porta Laptop;Impermeable con puerto USB;7945.73;1;16/04/2023;7945.73;1271.32;7945.73
SEL-10556;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5112.98;3;03/07/2023;15338.94;2454.23;15338.939999999999
SEL-10810;Cafetera Espresso;Presión 15 bares automática;2069.4;5;06/02/2024;10347.0;1655.52;10347.0
SEL-12125;Batería Portátil;20000mAh carga rápida;5033.82;2;07/06/2023;10067.64;1610.82;10067.64
SEL-10015;Teclado Inalámbrico;Teclas silenciosas español;0.0;5;24/04/2023;0.0;0.0;0.0
SEL-10597;Batería Portátil;20000mAh carga rápida;355.44;3;30/03/2024;1066.32;170.61;1066.32
SEL-10590;Mochila Porta Laptop;Impermeable con puerto USB;2032.6;1;10/02/2024;2032.6;325.22;2032.6
SEL-12449;Monitor Curvo 27';Resolución 2K 144Hz;5610.67;5;22/02/2024;28053.35;4488.54;28053.35
SEL-10192;Smartphone X;Pantalla OLED 6.5 pulgadas;7596.29;4;17/02/2024;30385.16;4861.63;30385.16
SEL-10304;Teclado Inalámbrico;Teclas silenciosas español;7917.59;1;10/04/2024;7917.59;1266.81;7917.59
SEL-12263;Smartphone X;Pantalla OLED 6.5 pulgadas;2562.02;5;19/12/2023;12810.1;2049.62;12810.1
