Folio,Nombre del Articulo,Descripcion,Precio,Cantidad,Fecha de Compra,Monto,Impuesto
SEL-10805,Mochila Porta Laptop,Impermeable con puerto USB,7449.59,1,25/11/2023,7449.59,1191.93
SEL-10915,Batería Portátil,20000mAh carga rápida,6745.31,5,12/01/2023,33726.55,5396.25
SEL-11898,Lámpara LED Escritorio,3 niveles de temperatura de color,6274.4,4,08/05/2023,25097.6,4015.62
SEL-12185,Lámpara LED Escritorio,3 niveles de temperatura de color,5124.63,3,24/02/2023,15373.89,2459.82
SEL-10564,Batería Portátil,20000mAh carga rápida,746.3,5,28/01/2024,3731.5,597.04
SEL-12095,Batería Portátil,20000mAh carga rápida,4233.8,3,09/08/2023,12701.4,2032.22
SEL-11608,Mochila Porta Laptop,Impermeable con puerto USB,1420.54,3,14/01/2024,4261.62,681.86
SEL-11687,Cafetera Espresso,Presión 15 bares automática,5387.75,5,01/05/2024,26938.75,4310.2
SEL-10659,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6012.39,5,20/01/2023,30061.95,4809.91
SEL-10065,Teclado Inalámbrico,Teclas silenciosas español,,5,15/08/2023,0.0,0.0
SEL-10885,Mochila Porta Laptop,Impermeable con puerto USB,6384.98,3,25/01/2023,19154.94,3064.79
SEL-10617,Mochila Porta Laptop,Impermeable con puerto USB,5229.32,2,21/03/2023,10458.64,1673.38
SEL-11207,Smartphone X,Pantalla OLED 6.5 pulgadas,5563.81,1,16/12/2023,5563.81,890.21
SEL-11211,Smartphone X,Pantalla OLED 6.5 pulgadas,5840.4,4,19/11/2023,23361.6,3737.86
SEL-10886,Lámpara LED Escritorio,3 niveles de temperatura de color,7277.63,3,25/01/2023,21832.89,3493.26
SEL-10133,Batería Portátil,20000mAh carga rápida,6204.93,5,23/06/2023,31024.65,4963.94
SEL-11170,Lámpara LED Escritorio,3 niveles de temperatura de color,800.98,4,06/02/2024,3203.92,512.63
SEL-11809,Smartphone X,Pantalla OLED 6.5 pulgadas,1523.86,3,01/05/2023,4571.58,731.45
SEL-10339,Smartphone X,Pantalla OLED 6.5 pulgadas,564.39,3,02/04/2023,1693.17,270.91
SEL-10943,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,3727.76,4,05/04/2024,14911.04,2385.77
SEL-11690,Mochila Porta Laptop,Impermeable con puerto USB,817.26,1,04/07/2023,817.26,130.76
SEL-12436,Monitor Curvo 27',Resolución 2K 144Hz,745.46,5,11/12/2023,3727.3,596.37
SEL-10849,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,5639.29,3,30/01/2023,16917.87,2706.86
SEL-11411,Silla de Oficina,Soporte lumbar ajustable,1723.81,2,25/10/2023,3447.62,551.62
SEL-10399,Cafetera Espresso,Presión 15 bares automática,1813.42,1,09/02/2023,1813.42,290.15
SEL-11534,Teclado Inalámbrico,Teclas silenciosas español,5158.09,4,15/02/2023,20632.36,3301.18
SEL-10516,Batería Portátil,20000mAh carga rápida,3295.92,5,24/09/2023,16479.6,2636.74
SEL-11971,Mochila Porta Laptop,Impermeable con puerto USB,5969.25,1,16/03/2023,5969.25,955.08
SEL-11085,Cafetera Espresso,Presión 15 bares automática,7242.53,3,07/04/2024,21727.59,3476.41
SEL-12273,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6694.14,5,16/02/2024,33470.7,5355.31
SEL-12091,Cafetera Espresso,Presión 15 bares automática,1135.77,1,01/01/2024,1135.77,181.72
SEL-11617,Silla de Oficina,Soporte lumbar ajustable,2512.5,1,07/08/2023,2512.5,402.0
SEL-10390,Teclado Inalámbrico,Teclas silenciosas español,7929.31,4,14/08/2023,31717.24,5074.76
SEL-11032,Batería Portátil,20000mAh carga rápida,5352.18,1,19/01/2023,5352.18,856.35
SEL-11470,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,7210.02,3,24/10/2023,21630.06,3460.81
SEL-10837,Mochila Porta Laptop,Impermeable con puerto USB,648.78,2,11/08/2023,1297.56,207.61
SEL-10773,Silla de Oficina,Soporte lumbar ajustable,3024.43,5,24/12/2023,15122.15,2419.54
SEL-11703,Cafetera Espresso,Presión 15 bares automática,1584.7,2,18/04/2024,3169.4,507.1
SEL-11928,Silla de Oficina,Soporte lumbar ajustable,4780.2,2,28/12/2023,9560.4,1529.66
SEL-11568,Monitor Curvo 27',Resolución 2K 144Hz,7533.48,2,06/03/2023,15066.96,2410.71
SEL-11795,Monitor Curvo 27',Resolución 2K 144Hz,7689.84,5,23/10/2023,38449.2,6151.87
SEL-12031,Cafetera Espresso,Presión 15 bares automática,4072.87,5,26/02/2023,20364.35,3258.3
SEL-10298,Teclado Inalámbrico,Teclas silenciosas español,6715.01,3,05/04/2023,20145.03,3223.2
SEL-12067,Smartphone X,Pantalla OLED 6.5 pulgadas,5039.28,1,17/04/2024,5039.28,806.28
SEL-10836,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6189.76,4,02/12/2023,24759.04,3961.45
SEL-12328,Teclado Inalámbrico,Teclas silenciosas español,2772.11,4,13/05/2024,11088.44,1774.15
SEL-12243,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6496.0,3,17/02/2023,19488.0,3118.08
SEL-10554,Monitor Curvo 27',Resolución 2K 144Hz,2508.15,2,05/05/2023,5016.3,802.61
SEL-11906,Monitor Curvo 27',Resolución 2K 144Hz,4048.11,3,07/02/2023,12144.33,1943.09
SEL-10565,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,1979.08,3,11/02/2023,5937.24,949.96
SEL-12338,Smartphone X,Pantalla OLED 6.5 pulgadas,4253.97,2,07/06/2023,8507.94,1361.27
SEL-11451,Cafetera Espresso,Presión 15 bares automática,3430.74,3,28/10/2023,10292.22,1646.76
SEL-11814,Smartphone X,Pantalla OLED 6.5 pulgadas,379.85,3,10/02/2024,1139.55,182.33
SEL-10908,Lámpara LED Escritorio,3 niveles de temperatura de color,5523.27,4,28/05/2023,22093.08,3534.89
SEL-10426,Batería Portátil,20000mAh carga rápida,3308.78,5,26/04/2023,16543.9,2647.02
SEL-10944,Silla de Oficina,Soporte lumbar ajustable,1565.64,5,30/03/2024,7828.2,1252.51
SEL-10871,Cafetera Espresso,Presión 15 bares automática,5317.59,5,24/01/2024,26587.95,4254.07
SEL-11711,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,1693.35,2,05/01/2023,3386.7,541.87
SEL-10853,Batería Portátil,20000mAh carga rápida,4479.17,2,26/11/2023,8958.34,1433.33
SEL-10840,Mochila Porta Laptop,Impermeable con puerto USB,3319.81,5,25/08/2023,16599.05,2655.85
SEL-11859,Monitor Curvo 27',Resolución 2K 144Hz,6917.09,1,23/08/2023,6917.09,1106.73
SEL-10889,Batería Portátil,20000mAh carga rápida,7573.09,5,13/01/2023,37865.45,6058.47
SEL-10222,Batería Portátil,20000mAh carga rápida,3642.95,4,30/01/2023,14571.8,2331.49
SEL-10868,Monitor Curvo 27',Resolución 2K 144Hz,3863.76,4,12/05/2023,15455.04,2472.81
SEL-12374,Monitor Curvo 27',Resolución 2K 144Hz,4684.48,4,27/06/2023,18737.92,2998.07
SEL-10270,Cafetera Espresso,Presión 15 bares automática,4881.02,2,28/04/2023,9762.04,1561.93
SEL-10490,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6199.24,5,21/03/2024,30996.2,4959.39
SEL-10113,Smartphone X,Pantalla OLED 6.5 pulgadas,2188.73,4,08/03/2023,8754.92,1400.79
SEL-11229,Smartphone X,Pantalla OLED 6.5 pulgadas,7098.65,3,24/03/2024,21295.95,3407.35
SEL-10904,Monitor Curvo 27',Resolución 2K 144Hz,1583.45,3,27/01/2023,4750.35,760.06
SEL-11681,Monitor Curvo 27',Resolución 2K 144Hz,7017.84,4,19/09/2023,28071.36,4491.42
SEL-12127,Lámpara LED Escritorio,3 niveles de temperatura de color,2551.33,3,11/01/2023,7653.99,1224.64
SEL-12434,Monitor Curvo 27',Resolución 2K 144Hz,1874.81,3,17/02/2023,5624.43,899.91
SEL-10423,Lámpara LED Escritorio,3 niveles de temperatura de color,6000.65,1,16/07/2023,6000.65,960.1
SEL-11386,Teclado Inalámbrico,Teclas silenciosas español,7897.54,5,11/03/2024,39487.7,6318.03
SEL-10996,Monitor Curvo 27',Resolución 2K 144Hz,3824.66,5,12/05/2024,19123.3,3059.73
SEL-10168,Silla de Oficina,Soporte lumbar ajustable,1788.04,1,16/05/2023,1788.04,286.09
SEL-10785,Cafetera Espresso,Presión 15 bares automática,5945.46,5,21/10/2023,29727.3,4756.37
SEL-11847,Smartphone X,Pantalla OLED 6.5 pulgadas,4537.29,1,07/01/2023,4537.29,725.97
SEL-10599,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,5730.73,1,11/10/2023,5730.73,916.92
SEL-10237,Silla de Oficina,Soporte lumbar ajustable,7021.59,2,02/04/2023,14043.18,2246.91
SEL-10375,Smartphone X,Pantalla OLED 6.5 pulgadas,678.32,5,09/08/2023,3391.6,542.66
SEL-11542,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,7898.58,2,01/05/2023,15797.16,2527.55
SEL-11024,Batería Portátil,20000mAh carga rápida,4504.81,2,13/09/2023,9009.62,1441.54
SEL-11373,Batería Portátil,20000mAh carga rápida,720.85,4,24/04/2023,2883.4,461.34
SEL-10524,Mochila Porta Laptop,Impermeable con puerto USB,4935.43,5,13/06/2023,24677.15,3948.34
SEL-10217,Cafetera Espresso,Presión 15 bares automática,6131.63,4,13/04/2024,24526.52,3924.24
SEL-10063,Smartphone X,Pantalla OLED 6.5 pulgadas,,1,21/10/2023,0.0,0.0
SEL-10412,Cafetera Espresso,Presión 15 bares automática,2544.37,1,14/08/2023,2544.37,407.1
SEL-11142,Batería Portátil,20000mAh carga rápida,433.33,2,01/02/2024,866.66,138.67
SEL-12444,Mochila Porta Laptop,Impermeable con puerto USB,1913.67,5,09/01/2023,9568.35,1530.94
SEL-10806,Lámpara LED Escritorio,3 niveles de temperatura de color,2655.94,5,14/10/2023,13279.7,2124.75
SEL-10549,Silla de Oficina,Soporte lumbar ajustable,4256.28,4,08/12/2023,17025.12,2724.02
SEL-10401,Batería Portátil,20000mAh carga rápida,958.31,3,04/01/2023,2874.93,459.99
SEL-10340,Monitor Curvo 27',Resolución 2K 144Hz,5926.42,2,02/05/2024,11852.84,1896.45
SEL-12103,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,1827.38,4,01/04/2024,7309.52,1169.52
SEL-10834,Lámpara LED Escritorio,3 niveles de temperatura de color,6447.65,3,11/10/2023,19342.95,3094.87
SEL-11072,Batería Portátil,20000mAh carga rápida,2701.67,3,11/03/2023,8105.01,1296.8
SEL-11840,Silla de Oficina,Soporte lumbar ajustable,2174.51,4,23/06/2023,8698.04,1391.69
SEL-12085,Silla de Oficina,Soporte lumbar ajustable,1635.84,3,30/03/2024,4907.52,785.2
SEL-11243,Batería Portátil,20000mAh carga rápida,1219.3,1,17/01/2024,1219.3,195.09
SEL-10477,Lámpara LED Escritorio,3 niveles de temperatura de color,7126.04,3,27/02/2023,21378.12,3420.5
SEL-10492,Cafetera Espresso,Presión 15 bares automática,7659.92,5,12/01/2024,38299.6,6127.94
SEL-10025,Silla de Oficina,Soporte lumbar ajustable,,1,13/01/2023,0.0,0.0
SEL-10218,Cafetera Espresso,Presión 15 bares automática,6061.9,4,14/06/2023,24247.6,3879.62
SEL-11058,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,3741.25,3,16/08/2023,11223.75,1795.8
SEL-12098,Batería Portátil,20000mAh carga rápida,7039.59,1,07/05/2024,7039.59,1126.33
SEL-10995,Monitor Curvo 27',Resolución 2K 144Hz,7056.78,1,14/12/2023,7056.78,1129.08
SEL-11368,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6525.83,5,02/02/2024,32629.15,5220.66
SEL-10809,Monitor Curvo 27',Resolución 2K 144Hz,7902.56,3,01/05/2024,23707.68,3793.23
SEL-11606,Lámpara LED Escritorio,3 niveles de temperatura de color,2630.21,1,16/01/2024,2630.21,420.83
SEL-12422,Monitor Curvo 27',Resolución 2K 144Hz,6651.29,5,29/02/2024,33256.45,5321.03
SEL-11320,Monitor Curvo 27',Resolución 2K 144Hz,1599.21,5,01/11/2023,7996.05,1279.37
SEL-12245,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,1890.1,4,01/05/2024,7560.4,1209.66
SEL-10744,Batería Portátil,20000mAh carga rápida,4022.19,1,22/12/2023,4022.19,643.55
SEL-11379,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,5329.04,5,27/07/2023,26645.2,4263.23
SEL-10281,Cafetera Espresso,Presión 15 bares automática,7682.78,4,21/04/2023,30731.12,4916.98
SEL-11905,Silla de Oficina,Soporte lumbar ajustable,6214.05,3,02/06/2023,18642.15,2982.74
SEL-11271,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,2060.73,4,19/08/2023,8242.92,1318.87
SEL-10919,Batería Portátil,20000mAh carga rápida,1845.01,4,15/03/2023,7380.04,1180.81
SEL-11424,Lámpara LED Escritorio,3 niveles de temperatura de color,2761.41,2,01/10/2023,5522.82,883.65
SEL-10769,Monitor Curvo 27',Resolución 2K 144Hz,1561.15,4,03/06/2023,6244.6,999.14
SEL-11462,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,7632.49,2,11/06/2023,15264.98,2442.4
SEL-10587,Mochila Porta Laptop,Impermeable con puerto USB,4185.71,3,29/08/2023,12557.13,2009.14
SEL-12053,Teclado Inalámbrico,Teclas silenciosas español,6352.43,2,30/01/2023,12704.86,2032.78
SEL-10087,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,,3,25/04/2024,0.0,0.0
SEL-10734,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,2861.16,5,13/04/2023,14305.8,2288.93
SEL-11151,Monitor Curvo 27',Resolución 2K 144Hz,7992.76,3,21/04/2023,23978.28,3836.52
SEL-11102,Teclado Inalámbrico,Teclas silenciosas español,4433.49,4,14/07/2023,17733.96,2837.43
SEL-10661,Smartphone X,Pantalla OLED 6.5 pulgadas,3104.61,5,15/02/2023,15523.05,2483.69
SEL-10368,Monitor Curvo 27',Resolución 2K 144Hz,3482.77,2,22/11/2023,6965.54,1114.49
SEL-10676,Mochila Porta Laptop,Impermeable con puerto USB,5111.85,2,03/10/2023,10223.7,1635.79
SEL-11175,Teclado Inalámbrico,Teclas silenciosas español,2887.41,5,24/03/2024,14437.05,2309.93
SEL-10172,Monitor Curvo 27',Resolución 2K 144Hz,7392.34,4,25/07/2023,29569.36,4731.1
SEL-11722,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,207.7,1,23/01/2023,207.7,33.23
SEL-12388,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,330.28,3,25/01/2024,990.84,158.53
SEL-12399,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,1626.85,5,18/01/2024,8134.25,1301.48
SEL-11733,Mochila Porta Laptop,Impermeable con puerto USB,874.09,5,15/04/2023,4370.45,699.27
SEL-10106,Lámpara LED Escritorio,3 niveles de temperatura de color,628.43,1,07/12/2023,628.43,100.55
SEL-12438,Cafetera Espresso,Presión 15 bares automática,7653.41,2,24/08/2023,15306.82,2449.09
SEL-11167,Lámpara LED Escritorio,3 niveles de temperatura de color,5892.89,2,01/10/2023,11785.78,1885.72
SEL-11618,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,2841.69,3,19/01/2024,8525.07,1364.01
SEL-11333,Lámpara LED Escritorio,3 niveles de temperatura de color,2178.17,3,03/02/2024,6534.51,1045.52
SEL-10199,Mochila Porta Laptop,Impermeable con puerto USB,746.71,5,11/12/2023,3733.55,597.37
SEL-10594,Batería Portátil,20000mAh carga rápida,2125.62,5,30/08/2023,10628.1,1700.5
SEL-11774,Teclado Inalámbrico,Teclas silenciosas español,2527.94,1,15/05/2024,2527.94,404.47
SEL-10357,Teclado Inalámbrico,Teclas silenciosas español,335.27,4,29/04/2024,1341.08,214.57
SEL-11278,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,5228.36,5,13/12/2023,26141.8,4182.69
SEL-11849,Batería Portátil,20000mAh carga rápida,261.35,5,03/07/2023,1306.75,209.08
SEL-10741,Smartphone X,Pantalla OLED 6.5 pulgadas,5822.39,3,09/06/2023,17467.17,2794.75
SEL-12196,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,6965.37,4,01/05/2024,27861.48,4457.84
SEL-12069,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,7000.6,2,05/09/2023,14001.2,2240.19
SEL-10410,Teclado Inalámbrico,Teclas silenciosas español,2198.08,5,21/02/2023,10990.4,1758.46
SEL-11341,Batería Portátil,20000mAh carga rápida,6613.05,5,14/03/2023,33065.25,5290.44
SEL-11156,Lámpara LED Escritorio,3 niveles de temperatura de color,684.49,1,27/02/2024,684.49,109.52
SEL-10465,Lámpara LED Escritorio,3 niveles de temperatura de color,1571.01,4,03/05/2024,6284.04,1005.45
SEL-10250,Batería Portátil,20000mAh carga rápida,6737.87,2,27/06/2023,13475.74,2156.12
SEL-10043,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,,1,26/01/2024,0.0,0.0
SEL-10405,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,5629.9,1,02/08/2023,5629.9,900.78
SEL-10320,Silla de Oficina,Soporte lumbar ajustable,942.48,4,21/12/2023,3769.92,603.19
SEL-11042,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6645.45,5,02/07/2023,33227.25,5316.36
SEL-10588,Silla de Oficina,Soporte lumbar ajustable,1096.23,3,22/11/2023,3288.69,526.19
SEL-12307,Cafetera Espresso,Presión 15 bares automática,223.37,1,17/01/2024,223.37,35.74
SEL-10841,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,5902.4,3,24/03/2023,17707.2,2833.15
SEL-11693,Batería Portátil,20000mAh carga rápida,1481.21,2,04/05/2023,2962.42,473.99
SEL-11788,Lámpara LED Escritorio,3 niveles de temperatura de color,6464.92,3,02/04/2024,19394.76,3103.16
SEL-10975,Lámpara LED Escritorio,3 niveles de temperatura de color,2956.09,5,12/02/2023,14780.45,2364.87
SEL-11974,Cafetera Espresso,Presión 15 bares automática,4127.86,3,14/11/2023,12383.58,1981.37
SEL-10766,Batería Portátil,20000mAh carga rápida,6743.57,4,04/12/2023,26974.28,4315.88
SEL-10233,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,6033.45,2,21/10/2023,12066.9,1930.7
SEL-11370,Mochila Porta Laptop,Impermeable con puerto USB,2689.36,5,05/02/2023,13446.8,2151.49
SEL-10342,Monitor Curvo 27',Resolución 2K 144Hz,5976.29,5,16/01/2023,29881.45,4781.03
SEL-10539,Teclado Inalámbrico,Teclas silenciosas español,5399.77,2,31/01/2023,10799.54,1727.93
SEL-10892,Cafetera Espresso,Presión 15 bares automática,3025.53,5,20/02/2023,15127.65,2420.42
SEL-10240,Silla de Oficina,Soporte lumbar ajustable,7528.85,5,04/01/2024,37644.25,6023.08
SEL-11123,Monitor Curvo 27',Resolución 2K 144Hz,2457.42,1,21/01/2024,2457.42,393.19
SEL-10226,Lámpara LED Escritorio,3 niveles de temperatura de color,5584.09,3,13/09/2023,16752.27,2680.36
SEL-10776,Monitor Curvo 27',Resolución 2K 144Hz,5000.5,5,02/04/2023,25002.5,4000.4
SEL-12139,Mochila Porta Laptop,Impermeable con puerto USB,5791.13,2,02/02/2023,11582.26,1853.16
SEL-10799,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,3213.4,3,16/05/2023,9640.2,1542.43
SEL-10755,Silla de Oficina,Soporte lumbar ajustable,2163.48,5,22/10/2023,10817.4,1730.78
SEL-12004,Lámpara LED Escritorio,3 niveles de temperatura de color,4035.59,2,15/06/2023,8071.18,1291.39
SEL-10623,Teclado Inalámbrico,Teclas silenciosas español,7804.35,2,26/02/2024,15608.7,2497.39
SEL-11512,Cafetera Espresso,Presión 15 bares automática,4052.07,5,28/03/2024,20260.35,3241.66
SEL-11597,Lámpara LED Escritorio,3 niveles de temperatura de color,3573.17,3,05/05/2024,10719.51,1715.12
SEL-12087,Lámpara LED Escritorio,3 niveles de temperatura de color,2789.78,4,17/03/2023,11159.12,1785.46
SEL-10468,Cafetera Espresso,Presión 15 bares automática,6704.02,5,26/05/2023,33520.1,5363.22
SEL-11663,Lámpara LED Escritorio,3 niveles de temperatura de color,2728.82,5,08/05/2024,13644.1,2183.06
SEL-11523,Lámpara LED Escritorio,3 niveles de temperatura de color,596.28,1,15/02/2024,596.28,95.4
SEL-12293,Lámpara LED Escritorio,3 niveles de temperatura de color,211.74,1,08/02/2023,211.74,33.88
SEL-10767,Smartphone X,Pantalla OLED 6.5 pulgadas,7968.12,4,14/07/2023,31872.48,5099.6
SEL-11738,Silla de Oficina,Soporte lumbar ajustable,4098.07,5,02/05/2023,20490.35,3278.46
SEL-10815,Smartphone X,Pantalla OLED 6.5 pulgadas,7147.59,4,13/01/2024,28590.36,4574.46
SEL-11369,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,4569.51,2,05/12/2023,9139.02,1462.24
SEL-11851,Lámpara LED Escritorio,3 niveles de temperatura de color,5664.82,1,04/06/2023,5664.82,906.37
SEL-10651,Silla de Oficina,Soporte lumbar ajustable,7928.82,2,01/05/2024,15857.64,2537.22
SEL-12014,Mochila Porta Laptop,Impermeable con puerto USB,5638.82,2,28/04/2024,11277.64,1804.42
SEL-12106,Batería Portátil,20000mAh carga rápida,1377.94,2,30/04/2024,2755.88,440.94
SEL-10151,Cafetera Espresso,Presión 15 bares automática,2811.76,1,17/05/2023,2811.76,449.88
SEL-11933,Monitor Curvo 27',Resolución 2K 144Hz,4168.86,2,20/01/2024,8337.72,1334.04
SEL-10972,Lámpara LED Escritorio,3 niveles de temperatura de color,2704.83,5,08/10/2023,13524.15,2163.86
SEL-10993,Mochila Porta Laptop,Impermeable con puerto USB,2929.91,4,09/10/2023,11719.64,1875.14
SEL-12423,Cafetera Espresso,Presión 15 bares automática,3129.34,2,15/06/2023,6258.68,1001.39
SEL-10934,Reloj Inteligente,Sensor de ritmo cardíaco y GPS,4371.71,3,11/12/2023,13115.13,2098.42
SEL-10754,Smartphone X,Pantalla OLED 6.5 pulgadas,6107.0,5,03/12/2023,30535.0,4885.6
SEL-12138,Teclado Inalámbrico,Teclas silenciosas español,4004.99,3,08/09/2023,12014.97,1922.4
SEL-11327,Teclado Inalámbrico,Teclas silenciosas español,3950.11,5,18/04/2024,19750.55,3160.09
SEL-12025,Monitor Curvo 27',Resolución 2K 144Hz,684.7,3,03/07/2023,2054.1,328.66
SEL-10428,Silla de Oficina,Soporte lumbar ajustable,5012.01,4,16/01/2023,20048.04,3207.69
SEL-11796,Cafetera Espresso,Presión 15 bares automática,5218.19,3,27/07/2023,15654.57,2504.73
SEL-11607,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,1510.36,4,19/03/2023,6041.44,966.63
SEL-10546,Monitor Curvo 27',Resolución 2K 144Hz,3595.55,5,22/03/2023,17977.75,2876.44
SEL-12282,Batería Portátil,20000mAh carga rápida,5503.63,5,05/06/2023,27518.15,4402.9
SEL-10652,Monitor Curvo 27',Resolución 2K 144Hz,2495.53,5,07/05/2023,12477.65,1996.42
SEL-11885,Smartphone X,Pantalla OLED 6.5 pulgadas,5633.57,3,10/03/2024,16900.71,2704.11
SEL-11781,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,6010.66,4,06/08/2023,24042.64,3846.82
SEL-10389,Monitor Curvo 27',Resolución 2K 144Hz,1520.35,4,20/12/2023,6081.4,973.02
SEL-11528,Mochila Porta Laptop,Impermeable con puerto USB,4056.71,3,18/12/2023,12170.13,1947.22
SEL-10647,Mochila Porta Laptop,Impermeable con puerto USB,384.42,4,20/02/2024,1537.68,246.03
SEL-11203,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,6194.32,4,28/09/2023,24777.28,3964.36
SEL-12385,Lámpara LED Escritorio,3 niveles de temperatura de color,1083.62,5,13/11/2023,5418.1,866.9
SEL-10887,Teclado Inalámbrico,Teclas silenciosas español,7322.8,5,04/05/2024,36614.0,5858.24
SEL-12126,Cafetera Espresso,Presión 15 bares automática,7016.21,5,16/12/2023,35081.05,5612.97
SEL-10448,Smartphone X,Pantalla OLED 6.5 pulgadas,4219.99,1,13/03/2024,4219.99,675.2
SEL-10142,Silla de Oficina,Soporte lumbar ajustable,4239.83,1,09/10/2023,4239.83,678.37
SEL-11806,Audífonos Noise Cancelling,Batería 40 horas Bluetooth,2210.69,1,06/08/2023,2210.69,353.71
SEL-10913,Monitor Curvo 27',Resolución 2K 144Hz,7831.6,2,18/01/2024,15663.2,2506.11
